"EDMO record id","Name","Native name", "Abbreviation", "Address", "Address 2", "Zipcode", "City", "State", "Country", "Email", "Phone", "Fax", "Website", "URL", "Latitude", "Longitude"
"1495","Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Biological Institute Helgoland","Alfred-Wegener-Institut Helmholtz-Zentrum f�r Polar- und Meeresforschung, Biologische Anstalt Helgoland, Messstation Helgoland  ","AWI","Postfach 180"," ","27493","Helgoland"," ","Germany","kwiltshire@awi-bremerhaven.de","+49 4725 - 819 3238","+494725 - 819 3283","https://www.awi.de/en/science/","https://edmo.seadatanet.org/report/1495","54.1802","7.88902"
"1496","Federal Institute for Geosciences and Natural Resources , Hannover","Bundesanstalt f�r Geowissenschaften und Rohstoffe","BGR","Stilleweg 2"," ","30655","Hannover"," ","Germany"," ","+49 (0)511 / 643-0","+49 (0)511 / 643-3663","http://www.bgr.bund.de","https://edmo.seadatanet.org/report/1496","52.4041","9.8235"
"1498","Institute of Geosciences , University of Kiel","Institut f�r Geowissenschaften, Universit�t Kiel","IfG","Otto-Hahn-Platz 1"," ","24118","Kiel"," ","Germany"," ","+49 431 880 3805","+49 431 880 1387","http://www.ifg.uni-kiel.de","https://edmo.seadatanet.org/report/1498","54.3401","10.1229"
"1500","Institute of Geophysics, University of Hamburg","Institut f�r Geophysik der Universit�t Hamburg"," ","Bundesstr. 55"," ","20146","Hamburg"," ","Germany","christel.mynarik@zmaw.de","+49 40 42838 2973","+49 40 42838 5441"," ","https://edmo.seadatanet.org/report/1500","53.5687","9.9745"
"1503","Institute of Biogeochemistry and Marine Chemistry , University of Hamburg","Institut f�r Biogeochemie und Meereschemie der Universit�t Hamburg","IfBM","Bundesstr. 55"," ","20146","Hamburg"," ","Germany","ifbm@geowiss.uni-hamburg.de","+49  40 42838 4993","+49  40 42838 6347","http://www.geowiss.uni-hamburg.de/i-bioge/start_e.htm","https://edmo.seadatanet.org/report/1503"," "," "
"1507","Carl von Ossietzky University of Oldenburg, Institute for Chemistry and Biology of the Marine Environment ","Carl von Ossietzky Universit�t Oldenburg - Institut f�r Chemie und Biologie des Meeres","ICBM","Ammerl�nder Heerstr. 114-118"," ","26129","Oldenburg"," ","Germany","koordinator@uni-oldenburg.de","+49 441 798-0","+49 441 798-3000","https://uol.de/","https://edmo.seadatanet.org/report/1507","53.1484","8.1823"
"1511","RF Forschungsschiffahrt GmbH","RF Forschungsschiffahrt GmbH"," ","Blumenthalstr. 15"," ","28209","Bremen"," ","Germany","info@rf-bremen.de","+49 421207660","+49 4212076670"," ","https://edmo.seadatanet.org/report/1511","53.0853","8.8191"
"1568","Center for Marine Environmental Sciences, University of Bremen","Zentrum f�r Marine Umweltwissenschaften  der Universit�t Bremen","MARUM","Leobener Strasse"," ","28359","Bremen"," ","Germany","info@marum.de,seafloor-imaging@marum.de","+49-421-218-65540","+49-421-218-65505","https://www.marum.de/index.html","https://edmo.seadatanet.org/report/1568","53.1105","8.8515"
"1569","Briese Schiffahrt","Briese Schiffahrts GmbH & Co. KG"," ","Hafenstrasse 12"," ","26789","Leer"," ","Germany","info@briese.de","+49-491-925200","++49-491-9252025"," ","https://edmo.seadatanet.org/report/1569","53.2229","7.4501"
"1570","Th�nen-Institute of Sea Fisheries","Th�nen-Institut f�r Seefischerei","TI-SF","Herwigstra�e 31"," ","27572 ","Bremerhaven"," ","Germany","wencke.griemsmann@thuenen.de","+49 471 94460 101","+49 471 94460 199","https://www.thuenen.de/en/sf/","https://edmo.seadatanet.org/report/1570","53.5244","8.58083"
"1571","Th�nen-Institute of Fisheries Ecology","Th�nen-Institut f�r Fischerei�kologie","TI-FI","Herwigstra�e 31"," ","27572","Bremerhaven"," ","Germany","fi@thuenen.de","+ 49 471 94460 201","+ 49 471 94460 199"," ","https://edmo.seadatanet.org/report/1571","53.5249","8.5799"
"1574","Th�nen-Institute of Baltic Sea Fisheries","Th�nen-Institut f�r Ostseefischerei","TI-OF","Alter Hafen S�d 2"," ","18069","Rostock"," ","Germany","of@ti.bund.de","+49-381 811 61-00","+49-381 811 61-99"," ","https://edmo.seadatanet.org/report/1574","54.1294","12.075"
"1575","Federal Research Institute for Rural Areas, Forestry and Fisheries ","Johann Heinrich von Th�nen-Institut, Bundesforschungsinstitut f�r L�ndliche R�ume, Wald und Fischerei","VTI","Bundesallee 50"," ","38116","Braunschweig"," ","Germany","info@vti.bund.de","+49-531-596-0","+49-531-596-1099"," ","https://edmo.seadatanet.org/report/1575","52.2907","10.4336"
"1576","Institute of Fisheries Ecology, Cuxhaven ","Fischerei�kologie Aussenstelle Cuxhaven","VTI-CUX","Deichstr. 12"," ","27472","Cuxhaven"," ","Germany","foe@vti.bund.de","+49-4721 38034","+49-4721 53583"," ","https://edmo.seadatanet.org/report/1576","53.8645","8.70028"
"1705","Friedrich-Alexander-University Erlangen-N�rnberg","Friedrich-Alexander-Universit�t Erlangen-N�rnberg","FAU","Schlo�platz 4"," ","91054","Erlangen","Bavaria","Germany","poststelle@fau.de","+49 9131 85-0","+49 9131 85-22131","http://www.fau.eu","https://edmo.seadatanet.org/report/1705","49.5979","11.0043"
"1715","University of Rostock, Institute of Biosciences","Universit�t Rostock, Institut f�r Biowissenschaften"," ","Wismarsche Strasse 8"," ","18057","Rostock","Mecklenburg-Pomerania","Germany","institut.biowissenschaften@uni-rostock.de","+49 (0)381 498 6041","+49 (0)381 498 6042","https://www.bio.uni-rostock.de/","https://edmo.seadatanet.org/report/1715","54.0774","12.1118"
"1849","German Hydrographic Institute","Deutsches Hydrographisches Institut"," ","Bernhard-Nocht-Str. 78"," ","20359","Hamburg"," ","Germany","friedrich.nast","494031903420","494031905000","http://www.bsh.de/en/Marine_data/Hydrographic_surveys_and_wreck_search/Hydrographic_surveys/e_geschichte_sv.jsp","https://edmo.seadatanet.org/report/1849"," "," "
"1850","Federal Maritime and Hydrographic Agency","Bundesamt f�r Seeschifffahrt und Hydrographie","BSH","Bernhard-Nocht-Str. 78"," ","20359","Hamburg"," ","Germany","posteingang@bsh.de","+49 40 3190-0","+49 40 3190-5000","http://www.bsh.de","https://edmo.seadatanet.org/report/1850","53.5471","9.968"
"2299","Research and Technology Centre (Buesum)","Forschungs- und Technologiezentrum (B�sum)","FTZ","Hafent�rn 1"," ","25761","B�sum"," ","Germany","office@ftz-west.uni-kiel.de","+49 (0)4834-604-0","+49 (0)4834-604-299","http://www.uni-kiel.de/ftzwest","https://edmo.seadatanet.org/report/2299","54.1371","8.87472"
"2303","Department of Safety and Quality of Milk and Fish Products (Max Rubner)","Institut f�r Sicherheit und Qualit�t bei Milch und Fisch im Max Rubner-Institut"," ","Hermann-Weigmann-Stra�e 1"," ","24103","Kiel"," ","Germany"," ","+49 (0)431 609 1","+49 (0)431 609 2222","http://www.mri.bund.de/en/de/institute/department-of-safety-and-quality-of-milk-and-fish-products.html","https://edmo.seadatanet.org/report/2303","54.3222","10.122"
"2304","Institute of Environmental Physics, University of Heidelberg","Institut f�r Umweltphysik, Universit�t Heidelberg"," ","Im Neuenheimer Feld 229"," ","69120","Heidelberg"," ","Germany","sekretariat@iup.uni-heidelberg.de","+ 49 6221 54-63 50","+ 49 6221 54-64 05","http://www.iup.uni-heidelberg.de/","https://edmo.seadatanet.org/report/2304","49.4173","8.67504"
"2314","Waterways and Shipping Authority Wilhelmshaven","Wasser- und Schiffahrtsamt Wilhelmshaven"," ","Mozartstra�e 32"," ","26382","Wilhelmshaven"," ","Germany","wsa-wilhelmshaven@wsv.bund.de","04421/186-0","04421/186-308","http://www.wsa-wilhelmshaven.de/","https://edmo.seadatanet.org/report/2314","53.5237","8.11484"
"2316","Institute of Zoology and Zoological Museum of the University of Hamburg","Zoologisches Institut und Museum der Universit�t Hamburg"," ","Martin-Luther-King-Platz 3"," ","20146","Hamburg"," ","Germany"," ","4123-3880"," ","http://www.uni-hamburg.de/biologie/BioZ/index_e.html","https://edmo.seadatanet.org/report/2316","53.568","9.97928"
"2402","Max Planck Institute for Meteorology ","Max-Planck-Institut f�r Meteorologie","MPI-M","Bundesstrasse 53"," ","20146","Hamburg"," ","Germany","annette.kirk@zmaw.de","+49 40 41173 - 0","+49 40 41173 - 298","https://www.mpimet.mpg.de/en/home.html","https://edmo.seadatanet.org/report/2402","53.5685","9.97496"
"2524","University of Hamburg, Department of Chemistry","Universit�t Hamburg, Fachbereich Chemie"," ","Martin-Luther-King Platz 6"," ","20146","Hamburg","Hamburg","Germany","dekanat@chemie.uni-hamburg.de","+49 40 42838 3131","+49 40 42838 3158","http://www.chemie.uni-hamburg.de","https://edmo.seadatanet.org/report/2524","53.5681","9.9791"
"4689","Geo Ingenieurservice Ost GmbH & Co. KG","Geo Ingenieurservice Ost GmbH & Co. KG","GEO Group","Sachsenhausener Str. 28"," ","16515","Oranienburg"," ","Germany","berlin@geogroup.de","+49 3301 57 30 550","+49 3301 57 30 552","https://www.geogroup.de/","https://edmo.seadatanet.org/report/4689","52.7626","13.2441"
"4892","National Park�Authority�Vorpommern","Nationalparkamt Vorpommern"," ","Im Forst 5"," ","18375","Born"," ","Germany","poststelle@npa-vp.mvnet.de","+49 038234-502-0","+49 038234-502-24","http://www.nationalpark-vorpommersche-boddenlandschaft.de/","https://edmo.seadatanet.org/report/4892","54.4692","12.5148"
"4893","Jordsand Association","Verein Jordsand"," ","Bornkampsweg 35"," ","22926","Ahrensburg"," ","Germany","info@jordsand.de","+49 04102-32656","+49 04102-31983"," ","https://edmo.seadatanet.org/report/4893","53.6587","10.1911"
"4894","Nature and Biodiversity Conservation Union Germany","Naturschutzbund Deutschland","NABU","Charit�stra�e 3"," ","10117","Berlin"," ","Germany","nabu@nabu.de","+49 0302849840","+49 0302849842000","https://www.nabu.de/","https://edmo.seadatanet.org/report/4894","52.5228","13.3761"
"4895","Regional School "Windland" Altenkirchen","Regionale Schule "Windland" Altenkirchen"," ","Schulstra�e 1"," ","18556","Altenkirchen"," ","Germany","schule.altenkirchen@freenet.de�","+49 038391/216","+49 038391/439854","http://windland-schule.de/","https://edmo.seadatanet.org/report/4895","54.6355","13.3469"
"4896","Southeast R�gen Biosphere Reserve Office","Biosph�renreservatsamt S�dost-R�gen"," ","Circus 1"," ","18581","Putbus"," ","Germany","poststelle@suedostruegen.mvnet.de","+49 038301 / 8829-0","+49 038301 / 8829-50","https://www.biosphaerenreservat-suedostruegen.de/de/das_amt","https://edmo.seadatanet.org/report/4896","54.3534","13.4053"
"2537","State Office for Agriculture, Environment and Rural Areas of Schleswig Holstein ","Landesamt f�r Landwirtschaft, Umwelt und l�ndliche R�ume des Landes Schleswig-Holstein","LLUR","Hamburger Chaussee 25"," ","24220","Flintbek","Schleswig-Holstein","Germany","poststelle@llur.landsh.de","+49-4347 704-0","+49-4347 704-102"," ","https://edmo.seadatanet.org/report/2537","54.2493","10.0437"
"2579","Christian Albrechts University of Kiel, Leibniz Laboratory for Radiometric Dating and Isotope Research","Christian-Albrechts-Universit�t zu Kiel, Leibniz-Labor f�r Altersbestimmung und Isotopenforschung"," ","Max Eyth Str. 11-13"," ","24118","Kiel","Schleswig-Holstein","Germany","ctschorn@leibniz.uni-kiel.de","+49 (0)431 880 7400","+49 (0)431 880 7401"," ","https://edmo.seadatanet.org/report/2579","54.341","10.1204"
"2627","FUGRO OSAE GmbH","FUGRO OSAE GmbH","OSAE","Fahrenheitstrasse 7"," ","28359","Bremen","Bremen","Germany","info@fosae.de","+49 (0)421 223 9150","+49 (0)421 223 9151","http://www.fosae.de","https://edmo.seadatanet.org/report/2627","53.1077","8.8473"
"2628","Offshore Survey and Engineering "," ","OSAE","Fahrenheitstrasse 7"," ","28359","Bremen","Bremen","Germany"," "," "," "," ","https://edmo.seadatanet.org/report/2628"," "," "
"2842","Helmholtz-Zentrum Geesthacht, Centre for Materials and Coastal Research","Helmholtz-Zentrum Geesthacht, Zentrum f�r Materialforschung und K�stenforschung","HZG","Max-Planck-Stra�e 1"," ","21502","Geesthacht"," ","Germany"," ","+49 (0)4152 87-0","+49 (0)41 52 87-1403","http://www.hzg.de/index.html.en","https://edmo.seadatanet.org/report/2842","53.404","10.427"
"2947","Helmholtz Centre for Ocean Research Kiel","Helmholtz, Zentrum f�r Ozeanforschung Kiel","GEOMAR","D�sternbrooker Weg 20","Wischhofstr. 1-3, D-24148 Kiel","24105","Kiel"," ","Germany","info@geomar.de","+49 431 600-0","+49 431 600-2805","https://www.geomar.de/en/","https://edmo.seadatanet.org/report/2947","54.33","10.1481"
"3076","Leibniz Institute for Baltic Sea Research, Warnem�nde","Leibniz-Institut f�r Ostseeforschung Warnem�nde","IOW","Seestra�e 1518119 Rostock"," ","18119","Warnem�nde"," ","Germany"," ","+49 381 5197 - 0","+49 381 5197 - 440","http://www.io-warnemuende.de/","https://edmo.seadatanet.org/report/3076"," "," "
"3277","EUCC, The Coastal Union Germany","EUCC, Die K�sten Union Deutschland e.V.","EUCC-D","Organisation Headquarters:Poststra�e 6","EUCC-Office:Technologiezentrum Warnem�ndeFriedrich-Barnewitz-Stra�e 3","18119","Rostock-Warnem�nde"," ","Germany","eucc@eucc-d.de","+49 (0)381-5196420","+49 (0)381-5197211","https://www.eucc-d.de/home.html","https://edmo.seadatanet.org/report/3277","54.1757","12.0859"
"3323","University of Hamburg","Universit�t Hamburg","UHH","Mittelweg 177"," ","20148","Hamburg"," ","Germany"," ","+49 40 42838-0","+49 40 42838-6594","http://www.uni-hamburg.de/index_e.html","https://edmo.seadatanet.org/report/3323","53.5637","9.99469"
"3433","University of Heidelberg","Ruprecht-Karls-Universit�t Heidelberg","Uni-HD","Grabengasse 1"," ","69117","Heidelberg"," ","Germany"," "," "," ","http://www.uni-heidelberg.de/index_e.html","https://edmo.seadatanet.org/report/3433","49.4096","8.70668"
"3037","Aarhus University,Danish Centre for Environment and Energy"," ","DCE","Frederiksborgvej 399Postboks 358"," ","DK_4000","Roskilde"," ","Denmark"," "," "," ","http://dce.au.dk/en/","https://edmo.seadatanet.org/report/3037","55.695","12.102"
"3301","Defence Centre for Operational Oceanography","Forsvarets Center for Operativ Oceanografi","FCOO","Lautrupbjerg 1-5"," ","2750","Ballerup"," ","Denmark","info@fcoo.dk"," "," ","http://www.fcoo.dk/","https://edmo.seadatanet.org/report/3301","55.7403","12.3919"
"5110","European Environment Agency"," ","EEA","Kongens Nytorv 6"," ","1050","Copenhagen"," ","Denmark"," "," "," ","https://www.eea.europa.eu/about-us","https://edmo.seadatanet.org/report/5110","55.6812","12.5867"
"5123","Aarhus University, Department of Bioscience","Aarhus University, Department of Bioscience","BIOS","Ny Munkegade 116"," ","DK-8000","Aarhus"," ","Denmark","bios@au.dk","+45 8715 0000","+45 8715 4326","http://bios.au.dk/en/","https://edmo.seadatanet.org/report/5123","56.1667","10.1995"
"5136","Hold Danmark Rent"," "," ","Frederiksgade 12"," ","5700","Svendborg"," ","Denmark","kontakt@holddanmarkrent.dk"," "," ","https://www.holddanmarkrent.dk","https://edmo.seadatanet.org/report/5136","55.0593","10.6105"
"5137","Plastic Change"," "," ","Islands Brygge 39"," ","2300","K�benhavn S"," ","Denmark","info@plasticchange.org"," "," ","https://plasticchange.org","https://edmo.seadatanet.org/report/5137","55.6645","12.5717"
"5308","KIMO Denmark","KIMO Danmark"," ","Bytoften 2"," ","6800","Varde"," ","Denmark","rydm@varde.dk"," "," "," ","https://edmo.seadatanet.org/report/5308","55.627","8.46404"
"5716","Danmarks Tekniske Universitetet"," ","DTU","Anker Engelunds Vej 101"," ","2800","Kongens Lyngby"," ","Denmark"," ","+45 45 25 25 25"," ","https://www.dtu.dk/english","https://edmo.seadatanet.org/report/5716","55.7867","12.5224"
"5897","University of Copenhagen","K�benhavns Universitet","KU / UCPH","N�rregade 10, 1165 Copenhagen K"," "," "," "," ","Denmark","ku@ku.dk","+45 35 32 26 26"," ","https://www.ku.dk/","https://edmo.seadatanet.org/report/5897","55.6803","12.5715"
"729","Aarhus University, Department of Bioscience, Marine Ecology Roskilde"," "," ","399 FrederiksborgvejP.O. Box 358"," ","DK-4000","Roskilde"," ","Denmark"," ","+45 8715000","+45 87154326","http://bios.au.dk/en/","https://edmo.seadatanet.org/report/729","55.695","12.102"
"730","International Council for the Exploration of the Sea "," ","ICES","H. C. Andersens Boulevard 44-46 "," ","DK-1553","Copenhagen V"," ","Denmark","info@ices.dk","+45 3338 6700","+45 3393 4215","http://www.ices.dk","https://edmo.seadatanet.org/report/730","55.673","12.572"
"738","The Danish Environmental Protection Agency"," "," ","Haraldsgade 53"," ","2100","Copenhagen �"," ","Denmark","mst@mst.dk","+45 72 54 40 00"," ","https://eng.mst.dk/","https://edmo.seadatanet.org/report/738","55.7062","12.5533"
"746","Aarhus University, Department of Bioscience, Marine Ecology Aarhus"," "," ","Finlandsgade 14"," ","DK-8200","Aarhus N"," ","Denmark"," "," "," ","http://bios.au.dk/en/","https://edmo.seadatanet.org/report/746","56.172","10.19"
"1102","Danish Institute for Fisheries Research, Dept. of Marine Fisheries"," "," ","Charlottenlund Slot"," ","DK-2920","Charlottenlund"," ","Denmark","inapplicable"," "," ","http://www.aqua.dtu.dk/English.aspx","https://edmo.seadatanet.org/report/1102","55.749","12.585"
"4638","Niels Bohr Institute","Niels Bohr Institutet","NBI","Blegdamsvej 17"," ","2100","Copenhagen"," ","Denmark","eksp-blv@nbi.dk","+45 35 32 52 09","+45 35 32 50 16","http://www.nbi.ku.dk/english/","https://edmo.seadatanet.org/report/4638","55.6968","12.5716"
"4669","Danish Geodata Agency, Danish Hydrographic Office"," ","GST","Lindholm Brygge 31"," ","9400","N�rresundby"," ","Denmark","sfo@gst.dk","+45 72545000"," ","http://eng.gst.dk/danish-hydrographic-office/","https://edmo.seadatanet.org/report/4669","57.0644","9.89866"
"4692","Ramboll Denmark A/S","Ramboll Denmark A/S"," ","Hannemanns All� 53"," ","DK-2300","Copenhagen S"," ","Denmark","info@ramboll.com","+45 51611000","+45 51611001","https://ramboll.com/","https://edmo.seadatanet.org/report/4692","55.6271","12.5794"
"4693","Rohde Nielsen A/S","Rohde Nielsen A/S"," ","Nyhavn 20"," ","DK-1051","Copenhagen K"," ","Denmark","mail@rohde-nielsen.dk","+45 33912507 "," ","https://www.rohde-nielsen.dk/en","https://edmo.seadatanet.org/report/4693","55.6795","12.5905"
